C:\Simulator_Data\IMG\center_2023_07_15_13_36_09_227.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_09_227.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_09_227.jpg, 0, 1, 0, 30.19022
C:\Simulator_Data\IMG\center_2023_07_15_13_36_09_333.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_09_333.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_09_333.jpg, 0, 1, 0, 30.19024
C:\Simulator_Data\IMG\center_2023_07_15_13_36_09_440.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_09_440.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_09_440.jpg, 0, 1, 0, 30.19028
C:\Simulator_Data\IMG\center_2023_07_15_13_36_09_539.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_09_539.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_09_539.jpg, 0, 1, 0, 30.19025
C:\Simulator_Data\IMG\center_2023_07_15_13_36_09_639.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_09_639.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_09_639.jpg, 0, 1, 0, 30.19045
C:\Simulator_Data\IMG\center_2023_07_15_13_36_09_741.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_09_741.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_09_741.jpg, 0, 1, 0, 30.19037
C:\Simulator_Data\IMG\center_2023_07_15_13_36_09_843.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_09_843.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_09_843.jpg, 0, 1, 0, 30.19076
C:\Simulator_Data\IMG\center_2023_07_15_13_36_09_944.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_09_944.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_09_944.jpg, 0, 1, 0, 30.19043
C:\Simulator_Data\IMG\center_2023_07_15_13_36_10_047.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_10_047.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_10_047.jpg, 0, 1, 0, 30.19042
C:\Simulator_Data\IMG\center_2023_07_15_13_36_10_165.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_10_165.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_10_165.jpg, 0, 1, 0, 30.19041
C:\Simulator_Data\IMG\center_2023_07_15_13_36_10_270.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_10_270.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_10_270.jpg, 0, 1, 0, 30.19043
C:\Simulator_Data\IMG\center_2023_07_15_13_36_10_375.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_10_375.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_10_375.jpg, 0, 1, 0, 30.19043
C:\Simulator_Data\IMG\center_2023_07_15_13_36_10_475.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_10_475.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_10_475.jpg, 0, 1, 0, 30.19072
C:\Simulator_Data\IMG\center_2023_07_15_13_36_10_579.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_10_579.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_10_579.jpg, 0, 1, 0, 30.19051
C:\Simulator_Data\IMG\center_2023_07_15_13_36_10_681.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_10_681.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_10_681.jpg, 0, 1, 0, 30.18999
C:\Simulator_Data\IMG\center_2023_07_15_13_36_10_782.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_10_782.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_10_782.jpg, 0, 1, 0, 30.19061
C:\Simulator_Data\IMG\center_2023_07_15_13_36_10_887.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_10_887.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_10_887.jpg, 0, 1, 0, 30.19055
C:\Simulator_Data\IMG\center_2023_07_15_13_36_10_992.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_10_992.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_10_992.jpg, 0, 1, 0, 30.19056
C:\Simulator_Data\IMG\center_2023_07_15_13_36_11_093.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_11_093.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_11_093.jpg, 0, 1, 0, 30.19057
C:\Simulator_Data\IMG\center_2023_07_15_13_36_11_198.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_11_198.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_11_198.jpg, 0, 1, 0, 30.19057
C:\Simulator_Data\IMG\center_2023_07_15_13_36_11_301.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_11_301.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_11_301.jpg, 0, 1, 0, 30.19021
C:\Simulator_Data\IMG\center_2023_07_15_13_36_11_405.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_11_405.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_11_405.jpg, 0, 1, 0, 30.19031
C:\Simulator_Data\IMG\center_2023_07_15_13_36_11_508.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_11_508.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_11_508.jpg, 0, 1, 0, 30.19027
C:\Simulator_Data\IMG\center_2023_07_15_13_36_11_611.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_11_611.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_11_611.jpg, -0.2722905, 1, 0, 30.17252
C:\Simulator_Data\IMG\center_2023_07_15_13_36_11_713.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_11_713.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_11_713.jpg, 0, 1, 0, 30.18927
C:\Simulator_Data\IMG\center_2023_07_15_13_36_11_816.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_11_816.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_11_816.jpg, 0, 1, 0, 30.1901
C:\Simulator_Data\IMG\center_2023_07_15_13_36_11_920.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_11_920.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_11_920.jpg, 0, 1, 0, 30.19026
C:\Simulator_Data\IMG\center_2023_07_15_13_36_12_025.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_12_025.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_12_025.jpg, 0, 1, 0, 30.1903
C:\Simulator_Data\IMG\center_2023_07_15_13_36_12_128.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_12_128.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_12_128.jpg, -0.0468993, 1, 0, 30.25937
C:\Simulator_Data\IMG\center_2023_07_15_13_36_12_235.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_12_235.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_12_235.jpg, -0.1341846, 1, 0, 30.1896
C:\Simulator_Data\IMG\center_2023_07_15_13_36_12_335.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_12_335.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_12_335.jpg, 0, 1, 0, 30.19262
C:\Simulator_Data\IMG\center_2023_07_15_13_36_12_442.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_12_442.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_12_442.jpg, 0, 1, 0, 30.18894
C:\Simulator_Data\IMG\center_2023_07_15_13_36_12_544.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_12_544.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_12_544.jpg, 0, 1, 0, 30.18948
C:\Simulator_Data\IMG\center_2023_07_15_13_36_12_645.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_12_645.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_12_645.jpg, 0, 1, 0, 30.18978
C:\Simulator_Data\IMG\center_2023_07_15_13_36_12_762.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_12_762.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_12_762.jpg, 0, 1, 0, 30.18986
C:\Simulator_Data\IMG\center_2023_07_15_13_36_12_863.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_12_863.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_12_863.jpg, 0, 1, 0, 30.1899
C:\Simulator_Data\IMG\center_2023_07_15_13_36_12_967.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_12_967.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_12_967.jpg, 0, 1, 0, 30.18987
C:\Simulator_Data\IMG\center_2023_07_15_13_36_13_072.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_13_072.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_13_072.jpg, 0, 1, 0, 30.18986
C:\Simulator_Data\IMG\center_2023_07_15_13_36_13_173.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_13_173.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_13_173.jpg, 0, 1, 0, 30.18986
C:\Simulator_Data\IMG\center_2023_07_15_13_36_13_278.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_13_278.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_13_278.jpg, 0, 1, 0, 30.18988
C:\Simulator_Data\IMG\center_2023_07_15_13_36_13_382.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_13_382.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_13_382.jpg, 0, 1, 0, 30.18986
C:\Simulator_Data\IMG\center_2023_07_15_13_36_13_485.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_13_485.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_13_485.jpg, 0, 1, 0, 30.18987
C:\Simulator_Data\IMG\center_2023_07_15_13_36_13_590.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_13_590.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_13_590.jpg, 0, 1, 0, 30.18985
C:\Simulator_Data\IMG\center_2023_07_15_13_36_13_696.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_13_696.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_13_696.jpg, 0, 1, 0, 30.18989
C:\Simulator_Data\IMG\center_2023_07_15_13_36_13_799.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_13_799.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_13_799.jpg, 0, 1, 0, 30.18988
C:\Simulator_Data\IMG\center_2023_07_15_13_36_13_909.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_13_909.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_13_909.jpg, 0, 1, 0, 30.18987
C:\Simulator_Data\IMG\center_2023_07_15_13_36_14_010.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_14_010.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_14_010.jpg, 0, 1, 0, 30.18988
C:\Simulator_Data\IMG\center_2023_07_15_13_36_14_115.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_14_115.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_14_115.jpg, -0.1471731, 1, 0, 30.18624
C:\Simulator_Data\IMG\center_2023_07_15_13_36_14_217.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_14_217.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_14_217.jpg, 0, 1, 0, 30.18966
C:\Simulator_Data\IMG\center_2023_07_15_13_36_14_329.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_14_329.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_14_329.jpg, 0, 1, 0, 30.18987
C:\Simulator_Data\IMG\center_2023_07_15_13_36_14_432.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_14_432.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_14_432.jpg, 0, 1, 0, 30.18993
C:\Simulator_Data\IMG\center_2023_07_15_13_36_14_532.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_14_532.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_14_532.jpg, 0, 1, 0, 30.18994
C:\Simulator_Data\IMG\center_2023_07_15_13_36_14_637.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_14_637.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_14_637.jpg, 0, 1, 0, 30.18995
C:\Simulator_Data\IMG\center_2023_07_15_13_36_14_744.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_14_744.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_14_744.jpg, 0, 1, 0, 30.18994
C:\Simulator_Data\IMG\center_2023_07_15_13_36_14_844.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_14_844.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_14_844.jpg, 0, 1, 0, 30.18992
C:\Simulator_Data\IMG\center_2023_07_15_13_36_14_948.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_14_948.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_14_948.jpg, 0, 1, 0, 30.18993
C:\Simulator_Data\IMG\center_2023_07_15_13_36_15_050.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_15_050.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_15_050.jpg, 0, 1, 0, 30.18992
C:\Simulator_Data\IMG\center_2023_07_15_13_36_15_155.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_15_155.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_15_155.jpg, 0, 1, 0, 30.18993
C:\Simulator_Data\IMG\center_2023_07_15_13_36_15_260.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_15_260.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_15_260.jpg, 0, 1, 0, 30.18994
C:\Simulator_Data\IMG\center_2023_07_15_13_36_15_363.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_15_363.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_15_363.jpg, 0, 1, 0, 30.18994
C:\Simulator_Data\IMG\center_2023_07_15_13_36_15_469.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_15_469.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_15_469.jpg, 0, 1, 0, 30.18991
C:\Simulator_Data\IMG\center_2023_07_15_13_36_15_575.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_15_575.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_15_575.jpg, 0, 1, 0, 30.18992
C:\Simulator_Data\IMG\center_2023_07_15_13_36_15_677.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_15_677.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_15_677.jpg, 0, 1, 0, 30.18993
C:\Simulator_Data\IMG\center_2023_07_15_13_36_15_778.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_15_778.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_15_778.jpg, 0, 1, 0, 30.18994
C:\Simulator_Data\IMG\center_2023_07_15_13_36_15_885.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_15_885.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_15_885.jpg, 0, 1, 0, 30.18995
C:\Simulator_Data\IMG\center_2023_07_15_13_36_16_001.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_16_001.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_16_001.jpg, 0, 1, 0, 30.18991
C:\Simulator_Data\IMG\center_2023_07_15_13_36_16_117.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_16_117.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_16_117.jpg, 0, 1, 0, 30.18993
C:\Simulator_Data\IMG\center_2023_07_15_13_36_16_227.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_16_227.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_16_227.jpg, 0, 1, 0, 30.18993
C:\Simulator_Data\IMG\center_2023_07_15_13_36_16_332.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_16_332.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_16_332.jpg, 0, 1, 0, 30.18994
C:\Simulator_Data\IMG\center_2023_07_15_13_36_16_436.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_16_436.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_16_436.jpg, 0, 1, 0, 30.18995
C:\Simulator_Data\IMG\center_2023_07_15_13_36_16_538.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_16_538.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_16_538.jpg, 0, 1, 0, 30.18994
C:\Simulator_Data\IMG\center_2023_07_15_13_36_16_640.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_16_640.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_16_640.jpg, 0, 1, 0, 30.18992
C:\Simulator_Data\IMG\center_2023_07_15_13_36_16_746.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_16_746.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_16_746.jpg, 0, 1, 0, 30.18993
C:\Simulator_Data\IMG\center_2023_07_15_13_36_16_848.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_16_848.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_16_848.jpg, 0, 1, 0, 30.18993
C:\Simulator_Data\IMG\center_2023_07_15_13_36_16_953.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_16_953.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_16_953.jpg, 0, 1, 0, 30.18993
C:\Simulator_Data\IMG\center_2023_07_15_13_36_17_059.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_17_059.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_17_059.jpg, 0, 1, 0, 30.18994
C:\Simulator_Data\IMG\center_2023_07_15_13_36_17_225.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_17_225.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_17_225.jpg, 0, 1, 0, 30.18995
C:\Simulator_Data\IMG\center_2023_07_15_13_36_17_340.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_17_340.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_17_340.jpg, 0, 1, 0, 30.18992
C:\Simulator_Data\IMG\center_2023_07_15_13_36_17_538.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_17_538.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_17_538.jpg, 0, 1, 0, 30.18993
C:\Simulator_Data\IMG\center_2023_07_15_13_36_17_639.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_17_639.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_17_639.jpg, 0, 1, 0, 30.18991
C:\Simulator_Data\IMG\center_2023_07_15_13_36_17_739.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_17_739.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_17_739.jpg, 0, 1, 0, 30.18994
C:\Simulator_Data\IMG\center_2023_07_15_13_36_17_849.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_17_849.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_17_849.jpg, 0, 1, 0, 30.18992
C:\Simulator_Data\IMG\center_2023_07_15_13_36_17_954.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_17_954.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_17_954.jpg, 0, 1, 0, 30.18993
C:\Simulator_Data\IMG\center_2023_07_15_13_36_18_060.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_18_060.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_18_060.jpg, 0, 1, 0, 30.18995
C:\Simulator_Data\IMG\center_2023_07_15_13_36_18_166.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_18_166.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_18_166.jpg, 0, 1, 0, 30.18994
C:\Simulator_Data\IMG\center_2023_07_15_13_36_18_267.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_18_267.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_18_267.jpg, 0, 1, 0, 30.18996
C:\Simulator_Data\IMG\center_2023_07_15_13_36_18_372.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_18_372.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_18_372.jpg, -0.2240583, 1, 0, 30.17677
C:\Simulator_Data\IMG\center_2023_07_15_13_36_18_473.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_18_473.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_18_473.jpg, 0, 1, 0, 30.18929
C:\Simulator_Data\IMG\center_2023_07_15_13_36_18_579.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_18_579.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_18_579.jpg, 0, 1, 0, 30.18991
C:\Simulator_Data\IMG\center_2023_07_15_13_36_18_686.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_18_686.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_18_686.jpg, 0, 1, 0, 30.18996
C:\Simulator_Data\IMG\center_2023_07_15_13_36_18_787.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_18_787.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_18_787.jpg, 0, 1, 0, 30.18999
C:\Simulator_Data\IMG\center_2023_07_15_13_36_18_891.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_18_891.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_18_891.jpg, 0, 1, 0, 30.19
C:\Simulator_Data\IMG\center_2023_07_15_13_36_18_996.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_18_996.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_18_996.jpg, 0, 1, 0, 30.19
C:\Simulator_Data\IMG\center_2023_07_15_13_36_19_106.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_19_106.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_19_106.jpg, 0, 1, 0, 30.18998
C:\Simulator_Data\IMG\center_2023_07_15_13_36_19_206.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_19_206.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_19_206.jpg, 0, 1, 0, 30.19001
C:\Simulator_Data\IMG\center_2023_07_15_13_36_19_311.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_19_311.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_19_311.jpg, 0, 1, 0, 30.18999
C:\Simulator_Data\IMG\center_2023_07_15_13_36_19_419.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_19_419.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_19_419.jpg, 0, 1, 0, 30.19
C:\Simulator_Data\IMG\center_2023_07_15_13_36_19_530.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_19_530.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_19_530.jpg, 0, 1, 0, 30.19
C:\Simulator_Data\IMG\center_2023_07_15_13_36_19_634.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_19_634.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_19_634.jpg, 0, 1, 0, 30.19001
C:\Simulator_Data\IMG\center_2023_07_15_13_36_19_735.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_19_735.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_19_735.jpg, 0, 1, 0, 30.19001
C:\Simulator_Data\IMG\center_2023_07_15_13_36_19_840.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_19_840.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_19_840.jpg, -0.1112142, 1, 0, 30.18766
C:\Simulator_Data\IMG\center_2023_07_15_13_36_19_943.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_19_943.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_19_943.jpg, 0, 1, 0, 30.18987
C:\Simulator_Data\IMG\center_2023_07_15_13_36_20_049.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_20_049.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_20_049.jpg, 0, 1, 0, 30.19002
C:\Simulator_Data\IMG\center_2023_07_15_13_36_20_153.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_20_153.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_20_153.jpg, 0, 1, 0, 30.06775
C:\Simulator_Data\IMG\center_2023_07_15_13_36_20_253.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_20_253.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_20_253.jpg, 0, 1, 0, 30.22254
C:\Simulator_Data\IMG\center_2023_07_15_13_36_20_359.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_20_359.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_20_359.jpg, 0, 1, 0, 30.07027
C:\Simulator_Data\IMG\center_2023_07_15_13_36_20_462.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_20_462.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_20_462.jpg, 0, 1, 0, 30.27217
C:\Simulator_Data\IMG\center_2023_07_15_13_36_20_566.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_20_566.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_20_566.jpg, 0, 1, 0, 30.1874
C:\Simulator_Data\IMG\center_2023_07_15_13_36_20_668.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_20_668.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_20_668.jpg, -0.3055914, 1, 0, 30.1679
C:\Simulator_Data\IMG\center_2023_07_15_13_36_20_770.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_20_770.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_20_770.jpg, 0, 1, 0, 30.18963
C:\Simulator_Data\IMG\center_2023_07_15_13_36_20_872.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_20_872.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_20_872.jpg, 0, 1, 0, 30.19011
C:\Simulator_Data\IMG\center_2023_07_15_13_36_20_978.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_20_978.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_20_978.jpg, 0, 1, 0, 30.19028
C:\Simulator_Data\IMG\center_2023_07_15_13_36_21_087.jpg, C:\Simulator_Data\IMG\left_2023_07_15_13_36_21_087.jpg, C:\Simulator_Data\IMG\right_2023_07_15_13_36_21_087.jpg, 0, 1, 0, 30.19029
